poi_id,osm_type,osm_id,name,name_clean,category,subcategory,zone,latitude,longitude,amenity,tourism,shop,cuisine,opening_hours,phone,website,source,source_url,extracted_at,raw_tags,is_direct_competitor,is_food_alternative,is_demand_point,is_supporting_facility
OSM-1888,way,362134281,The Sleeping Room Hostel,the sleeping room hostel,hostel,tourism:hostel,Depok/Mlati,-7.7785619,110.3778954,,hostel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""building"": ""yes"", ""name"": ""The Sleeping Room Hostel"", ""tourism"": ""hostel""}",false,false,false,true
OSM-1889,way,362134342,Lekker Je,lekker je,cafe,amenity:cafe,Depok/Mlati,-7.7792105,110.3757915,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""addr:city"": ""Sleman"", ""addr:street"": ""Jalan Teuku Cik Ditiro"", ""amenity"": ""cafe"", ""building"": ""yes"", ""name"": ""Lekker Je""}",false,true,false,false
OSM-1890,way,362146838,Indomaret,indomaret,retail,shop:convenience,Depok/Mlati,-7.77682,110.3721411,,,convenience,,,,https://www.klikindomaret.com,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""air_conditioning"": ""yes"", ""brand"": ""Indomaret"", ""brand:wikidata"": ""Q4262825"", ""brand:wikipedia"": ""id:Indomaret"", ""building"": ""yes"", ""name"": ""Indomaret"", ""name:en"": ""Indomaret"", ""name:id"": ""Indomaret"", ""name:ja"": ""インドマレット"", ""operator"": ""PT. Indomarco Prismatama"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""website"": ""https://www.klikindomaret.com""}",false,false,false,true
OSM-1891,way,362187155,SD Sinduadi 1,sd sinduadi 1,school,amenity:school,Depok/Mlati,-7.7620537,110.3642751,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""access:roof"": ""no"", ""addr:full"": ""Jalan Selokan Mataram"", ""amenity"": ""school"", ""building"": ""school"", ""building:condition"": ""good"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""capacity:persons"": ""100-250"", ""name"": ""SD Sinduadi 1"", ""operator:type"": ""government"", ""school:type_idn"": ""sd"", ""source"": ""survey""}",false,false,true,false
OSM-1892,way,362198197,Hotel Paku Mas,hotel paku mas,hotel,tourism:hotel,Depok,-7.7835784,110.4033902,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""Hotel Paku Mas"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1893,way,362199346,The Soemarsono Hotel,the soemarsono hotel,hotel,tourism:hotel,Depok,-7.779339,110.4059568,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""The Soemarsono Hotel"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1894,way,362199732,Akademi Komunikasi Indonesia,akademi komunikasi indonesia,college,amenity:college,Depok,-7.7814299,110.4070134,college,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""access:roof"": ""yes"", ""addr:full"": ""Jalan Laksda Adisucipto No. 279"", ""amenity"": ""college"", ""building"": ""college"", ""building:condition"": ""good"", ""building:levels"": ""2"", ""building:material"": ""concrete"", ""building:roof"": ""concrete"", ""building:structure"": ""steel_frame"", ""capacity:persons"": "">500"", ""name"": ""Akademi Komunikasi Indonesia"", ""source"": ""survey""}",false,false,true,false
OSM-1895,way,362206302,The Victoria Hotel,the victoria hotel,hotel,tourism:hotel,Depok,-7.7800038,110.4034509,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""The Victoria Hotel"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1896,way,362206429,,,school,amenity:school,Depok,-7.7778717,110.4027117,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""leisure"": ""SD Negeri Caturtunggal 4""}",false,false,true,false
OSM-1897,way,362214074,,,retail,shop:convenience,Depok,-7.7838316,110.4107159,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""shop"": ""convenience""}",false,false,false,true
OSM-1898,way,362228654,Cotton House Monjali,cotton house monjali,hotel,tourism:hotel,Depok/Mlati,-7.7486463,110.368149,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""building"": ""yes"", ""name"": ""Cotton House Monjali"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1899,way,362333592,Sunrise Hotel,sunrise hotel,hotel,tourism:hotel,Depok/Mlati,-7.7469288,110.3621951,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""building"": ""yes"", ""name"": ""Sunrise Hotel"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1900,way,362337502,Sate Seturan,sate seturan,restaurant,amenity:restaurant,Depok,-7.7678185,110.4099895,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Sate Seturan""}",false,true,false,false
OSM-1901,way,362337554,Markobar,markobar,cafe,amenity:cafe,Depok,-7.7672915,110.410173,cafe,,,martabak,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""cuisine"": ""martabak"", ""name"": ""Markobar""}",false,true,false,false
OSM-1902,way,362337629,Warunk Upnormal Yogyakarta,warunk upnormal yogyakarta,cafe,amenity:cafe,Depok,-7.7654813,110.4105187,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""name"": ""Warunk Upnormal Yogyakarta""}",false,true,false,false
OSM-1903,way,362337665,Martabak Casablanca,martabak casablanca,restaurant,amenity:restaurant,Depok,-7.7701369,110.409529,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Martabak Casablanca""}",false,true,false,false
OSM-1904,way,362343803,Indomaret,indomaret,retail,shop:convenience,Depok,-7.7827673,110.3993622,,,convenience,,,,https://www.klikindomaret.com,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""air_conditioning"": ""yes"", ""brand"": ""Indomaret"", ""brand:wikidata"": ""Q4262825"", ""brand:wikipedia"": ""id:Indomaret"", ""building"": ""yes"", ""name"": ""Indomaret"", ""name:en"": ""Indomaret"", ""name:id"": ""Indomaret"", ""name:ja"": ""インドマレット"", ""operator"": ""PT. Indomarco Prismatama"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""website"": ""https://www.klikindomaret.com""}",false,false,false,true
OSM-1905,way,362344044,Alfamart,alfamart,retail,shop:convenience,Depok,-7.783462,110.4002993,,,convenience,,,,https://alfamart.co.id,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""brand"": ""Alfamart"", ""brand:wikidata"": ""Q23745600"", ""brand:wikipedia"": ""en:Alfamart"", ""building"": ""yes"", ""name"": ""Alfamart"", ""operator"": ""PT Sumber Alfaria Trijaya,Tbk"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""toilets:unisex"": ""yes"", ""website"": ""https://alfamart.co.id""}",false,false,false,true
OSM-1906,way,362349605,Indomaret,indomaret,retail,shop:convenience,Depok,-7.7818901,110.3957518,,,convenience,,,,https://www.klikindomaret.com,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""addr:city"": ""Yogyakarta"", ""addr:postcode"": ""55281"", ""addr:street"": ""Jalan Petung"", ""air_conditioning"": ""yes"", ""branch"": ""Papringan"", ""brand"": ""Indomaret"", ""brand:wikidata"": ""Q4262825"", ""brand:wikipedia"": ""id:Indomaret"", ""building"": ""retail"", ""name"": ""Indomaret"", ""name:en"": ""Indomaret"", ""name:id"": ""Indomaret"", ""name:ja"": ""インドマレット"", ""operator"": ""PT. Indomarco Prismatama"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""website"": ""https://www.klikindomaret.com""}",false,false,false,true
OSM-1907,way,362353411,SD Bopkri Demangan III,sd bopkri demangan iii,school,amenity:school,Depok,-7.7817371,110.3945898,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SD Bopkri Demangan III""}",false,false,true,false
OSM-1908,way,362353561,Warung Makan Indomie,warung makan indomie,restaurant,amenity:restaurant,Depok,-7.7778233,110.3957946,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Warung Makan Indomie""}",false,true,false,false
OSM-1909,way,362357813,Hotel LPP Convention,hotel lpp convention,hotel,tourism:hotel,Depok,-7.7797691,110.3926938,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""Hotel LPP Convention"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1910,way,362358194,SMP Muhammadiyah 3 Depok,smp muhammadiyah 3 depok,school,amenity:school,Depok,-7.778555,110.3911267,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SMP Muhammadiyah 3 Depok""}",false,false,true,false
OSM-1911,way,362358196,Woodpecker Pavilion,woodpecker pavilion,hotel,tourism:hotel,Depok,-7.7784926,110.3932628,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""Woodpecker Pavilion"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1912,way,362358335,SD Muhamadiyah Demangan,sd muhamadiyah demangan,school,amenity:school,Depok,-7.7817143,110.3907666,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""access:roof"": ""yes"", ""addr:full"": ""Jalan Jatayu, Demangan"", ""amenity"": ""school"", ""building"": ""school"", ""building:condition"": ""good"", ""building:levels"": ""2"", ""building:material"": ""concrete"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""capacity:persons"": ""100-250"", ""name"": ""SD Muhamadiyah Demangan"", ""operator:type"": ""private"", ""school:type_idn"": ""sd"", ""source"": ""survey""}",false,false,true,false
OSM-1913,way,362361289,CW Coffee,cw coffee,cafe,amenity:cafe,Depok,-7.7730415,110.4095564,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""CW Coffee"", ""outdoor_seating"": ""yes"", ""toilets"": ""yes"", ""toilets:access"": ""customers""}",false,true,false,false
OSM-1914,way,362362097,TK - SD Budi Mulia Dua,tk - sd budi mulia dua,school,amenity:school,Depok,-7.7670433,110.4104809,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""TK - SD Budi Mulia Dua""}",false,false,true,false
OSM-1915,way,362367006,Hotel Tafana Yogyakarta,hotel tafana yogyakarta,hotel,tourism:hotel,Depok,-7.7704022,110.4049934,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""Hotel Tafana Yogyakarta"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1916,way,362367018,Roemah Djogja Guest House,roemah djogja guest house,hotel,tourism:hotel,Depok,-7.767852,110.4032903,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""Roemah Djogja Guest House"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1917,way,362367287,Hotel Gardenia,hotel gardenia,hotel,tourism:hotel,Depok,-7.7662995,110.4023517,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""building"": ""yes"", ""name"": ""Hotel Gardenia"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1918,way,362369009,,,retail,shop:convenience,Depok/Ngaglik Selatan,-7.7189263,110.4041416,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""building"": ""yes"", ""shop"": ""convenience""}",false,false,false,true
OSM-1919,way,362369025,Selat Solo,selat solo,restaurant,amenity:restaurant,Depok/Ngaglik Selatan,-7.7210214,110.4028501,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""internet_access"": ""no"", ""internet_access:fee"": ""no"", ""name"": ""Selat Solo"", ""smoking"": ""yes"", ""takeaway"": ""yes""}",false,true,false,false
OSM-1920,way,362369043,Alfamart,alfamart,retail,shop:convenience,Depok/Ngaglik Selatan,-7.7195402,110.4038089,,,convenience,,,,https://alfamart.co.id,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""brand"": ""Alfamart"", ""brand:wikidata"": ""Q23745600"", ""building"": ""yes"", ""name"": ""Alfamart"", ""operator"": ""PT Sumber Alfaria Trijaya,Tbk"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""toilets:unisex"": ""yes"", ""website"": ""https://alfamart.co.id""}",false,false,false,true
OSM-1921,way,362369045,Mina Swalayan,mina swalayan,retail,shop:convenience,Depok/Ngaglik Selatan,-7.7187363,110.4042567,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""building"": ""yes"", ""name"": ""Mina Swalayan"", ""shop"": ""convenience"", ""wheelchair"": ""no""}",false,false,false,true
OSM-1922,way,362369099,PHD Delivery,phd delivery,fast_food,amenity:fast_food,Depok/Ngaglik Selatan,-7.7205508,110.4031592,fast_food,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""fast_food"", ""building"": ""yes"", ""delivery"": ""yes"", ""name"": ""PHD Delivery"", ""takeaway"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-1923,way,362369238,Bakmi Jowo Handayani,bakmi jowo handayani,restaurant,amenity:restaurant,Depok/Ngaglik Selatan,-7.7215384,110.4025831,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Bakmi Jowo Handayani""}",false,true,false,false
OSM-1924,way,362373705,Warung Makan Nayla,warung makan nayla,restaurant,amenity:restaurant,Depok/Ngaglik Selatan,-7.7190891,110.4046938,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Warung Makan Nayla""}",false,true,false,false
OSM-1925,way,362373728,Lesehan Ayam Sore,lesehan ayam sore,restaurant,amenity:restaurant,Depok/Ngaglik Selatan,-7.721345,110.403137,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""delivery"": ""no"", ""name"": ""Lesehan Ayam Sore"", ""takeaway"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-1926,way,362373866,Mina Swalayan,mina swalayan,retail,shop:convenience,Depok/Ngaglik Selatan,-7.7189191,110.4048316,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""building"": ""yes"", ""name"": ""Mina Swalayan"", ""shop"": ""convenience""}",false,false,false,true
OSM-1927,way,362374047,SMP Hamong Putera Ngaglik,smp hamong putera ngaglik,school,amenity:school,Depok/Ngaglik Selatan,-7.719672,110.4059438,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SMP Hamong Putera Ngaglik""}",false,false,true,false
OSM-1928,way,362374048,Hotel Purnama,hotel purnama,hotel,tourism:hotel,Depok/Ngaglik Selatan,-7.7194241,110.4054541,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""building"": ""yes"", ""name"": ""Hotel Purnama"", ""tourism"": ""hotel""}",false,false,false,true
OSM-1929,way,362374053,SD Negeri Gentan,sd negeri gentan,school,amenity:school,Depok/Ngaglik Selatan,-7.719738,110.4063023,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SD Negeri Gentan""}",false,false,true,false
OSM-1930,way,362378649,,,school,amenity:school,Depok/Mlati,-7.7771225,110.381224,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""school"", ""building"": ""school""}",false,false,true,false
OSM-1931,way,362378792,,,school,amenity:school,Depok/Mlati,-7.7768885,110.3813523,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""school"", ""building"": ""yes""}",false,false,true,false
OSM-1932,way,362378807,SD Negeri Samirono,sd negeri samirono,school,amenity:school,Depok/Mlati,-7.7771117,110.3813652,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""school"", ""name"": ""SD Negeri Samirono""}",false,false,true,false
OSM-1933,way,362388248,Bilik Kopi,bilik kopi,cafe,amenity:cafe,Depok/Ngaglik Selatan,-7.7161353,110.4065766,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""name"": ""Bilik Kopi""}",false,true,false,false
OSM-1934,way,362388406,Susu Lovers,susu lovers,cafe,amenity:cafe,Depok/Ngaglik Selatan,-7.7168948,110.4055976,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""delivery"": ""no"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name"": ""Susu Lovers"", ""smoking"": ""separated"", ""takeaway"": ""yes"", ""wheelchair"": ""yes""}",false,true,false,false
OSM-1935,way,362388538,Kebun Buah Naga,kebun buah naga,cafe,amenity:cafe,Depok/Ngaglik Selatan,-7.7164869,110.4060085,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""delivery"": ""no"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name"": ""Kebun Buah Naga"", ""smoking"": ""yes"", ""takeaway"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
